id,title,genres,vote_average,Plot
102382,The Amazing Spider-Man 2,Action-Adventure-Fantasy,6.488,for peter parker life is busi . between take out the bad guy as spider-man and spend time with the person he love gwen staci high school graduat can not come quickli enough . peter ha not forgotten about the promis he made to gwen ’ s father to protect her by stay away but that is a promis he can not keep . thing will chang for peter when a new villain electro emerg an old friend harri osborn return and peter uncov new clue about hi past . obsession-experiment-sequel-superhero-bas on comic-electrocution-sup power action-adventure-fantasi the amaz spider-man 2
845783,Baghead,Horror,6.675,follow the death of her estrang father iri learn she ha inherit a run-down centuries-old pub . she travel to berlin to identifi her father ’ s bodi and meet with the solicitor to discuss the estat . littl doe she know when the deed is sign she will becom inextric tie to an unspeak entiti that resid in the pub ’ s basement – baghead – a shape-shift creatur that can transform into the dead . witch-basement-femal protagonist-dead father-commun with the dead-pub horror baghead
102899,Ant-Man,Science Fiction-Action-Adventure,7.083,arm with the astonish abil to shrink in scale but increas in strength master thief scott lang must embrac hi inner-hero and help hi mentor doctor hank pym protect the secret behind hi spectacular ant-man suit from a new gener of tower threat . against seemingli insurmount obstacl pym and lang must plan and pull off a heist that will save the world . ant-shrinking-superhero-bas on comic-heist-miniaturization-miniatur people-aftercreditsstinger-duringcreditsstinger-marvel cinemat univers ( mcu ) scienc fiction-action-adventur ant-man
799583,The Ministry of Ungentlemanly Warfare,Action-War-Drama,7.286,dure world war ii the british armi assign a group of compet soldier to carri out a mission against the nazi forc behind enemi line ... a true stori about a secret british wwii organ – the special oper execut . found by winston churchil their irregular warfar against the german help to chang the cours of the war and gave birth to modern black oper . army-operation-bas on novel or book-spy-world war ii-bas on true story-soldier-speci forces-military-black ops-danger mission-1940s-winston churchill-act comedy-histor comedy-comedi thriller action-war-drama the ministri of ungentlemanli warfar
269149,Zootopia,Animation-Adventure-Family-Comedy,7.747,determin to prove herself offic judi hopp the first bunni on zootopia 's polic forc jump at the chanc to crack her first case - even if it mean partner with scam-artist fox nick wild to solv the mysteri . sheep-allegory-lion-hippopotamus-cartoon-villain-bullying-polar bear-con artist-anthropomorphism-revenge-conspiracy-urban-femal protagonist-rooki cop-miss person-fable-raci prejudice-injustice-reconciliation-femal villain-buddi cop-stereotype-cartoon rabbit-discrimination-cartoon bear-cartoon animal-cartoon fox-cartoon elephant-oscar winner animation-adventure-family-comedi zootopia
801071,The Jack in the Box: Awakening,Horror,6.431,when a vintag jack-in-the-box is open by a die woman she enter into a deal with the demon within that would see her ill cure in return for help it claim six innoc victim . clown-sequel-evil clown horror the jack in the box : awaken
618588,Arthur the King,Adventure-Drama,7.953,over the cours of ten day and 435 mile an unbreak bond is forg between pro adventur racer michael light and a scrappi street dog companion dub arthur . as the team is push to their outer limit of endur in the race arthur redefin what victori loyalti and friendship truli mean . sweden-bas on true story-lost dog-dog rescue-dog adventur adventure-drama arthur the king
629542,The Bad Guys,Animation-Action-Adventure-Crime-Comedy,7.7,when the bad guy a crew of crimin anim are final caught after year of heist and be the world ’ s most-want villain mr. wolf broker a deal to save them all from prison . base on comic-bas on graphic novel-duringcreditssting animation-action-adventure-crime-comedi the bad guy
11224,Cinderella,Family-Fantasy-Animation-Romance,7.044,cinderella ha faith her dream of a better life will come true . with help from her loyal mice friend and a wave of her fairi godmoth 's wand cinderella 's rag are magic turn into a gloriou gown and off she goe to the royal ball . but when the clock strike midnight the spell is broken leav a singl glass slipper ... the onli key to the ultim fairy-tal end ! princess-bas on novel or book-loss of love one-mouse-ball-fairy-prince-villain-musical-midnight-love-orphan-family-evil stepmother-stepsister-fairi godmother-cendrillon family-fantasy-animation-rom cinderella
691777,Jesus,Family-History-Music,7.5,from the bustl street of jerusalem to the rage sea of galile join peter nicodemu mari magdalen and a multitud of other as they journey alongsid the most famou person ever to walk the earth . wit the most miracul event in histori as jesu set sail with fishermen challeng the pharise befriend the outcast and heal the hurt . the live he touch will never be the same . film in front of a live audienc sight & sound 's spectacular origin product ha been experienc by over one million peopl live on stage . bible-jesu christ-christian film-sight & sound family-history-mus jesu
425909,Ghostbusters: Afterlife,Fantasy-Comedy-Adventure-Science Fiction,7.389,when singl mom calli and her two kid trevor and phoeb arriv in a small oklahoma town they begin to discov their connect to the origin ghostbust and the secret legaci their grandfath left behind . small town-afterlife-ghostbuster-nostalgia-sequel-ghost-aftercreditsstinger-duringcreditsstinger-dead grandfather-anci evil-otherworldli beings-paranorm events-fath absence-ghostbust fantasy-comedy-adventure-sci fiction ghostbust : afterlif
315635,Spider-Man: Homecoming,Action-Adventure-Science Fiction-Drama,7.345,follow the event of captain america : civil war peter parker with the help of hi mentor toni stark tri to balanc hi life as an ordinari high school student in queen new york citi with fight crime as hi superhero alter ego spider-man as a new threat the vultur emerg . new york city-washington dc usa-high school-superhero-bas on comic-reboot-marvel cinemat univers ( mcu ) action-adventure-sci fiction-drama spider-man : homecom
798286,Beau Is Afraid,Comedy-Adventure-Fantasy,7.0,a paranoid man embark on an epic odyssey to get home to hi mother . suicide-paranoia-therapist-trauma-nightmare-orgasm-childhood trauma-satire-grief-surrealism-crud humor-dark comedy-fear-maniac-birth-attic-death of mother-entrepreneur-existentialism-anxieti disorder-absurdist-moth son relationship-bas on short film-anxiety-bizarr comedy-odyssey comedy-adventure-fantasi beau is afraid
12444,Harry Potter and the Deathly Hallows: Part 1,Adventure-Fantasy,7.754,harri ron and hermion walk away from their last year at hogwart to find and destroy the remain horcrux put an end to voldemort 's bid for immort . but with harri 's belov dumbledor dead and voldemort 's unscrupul death eater on the loos the world is more danger than ever . witch-friendship-london england-corruption-escape-teleportation-isolation-magic-bravery-radio-road trip-shelter-tension-attack-werewolf-road movie-wizard-christmas-bas on young adult novel-wizard world adventure-fantasi harri potter and the deathli hallow : part 1
59440,Warrior,Drama-Action,7.84,the youngest son of an alcohol former boxer return home where he 's train by hi father for competit in a mix martial art tournament – a path that put the fighter on a collis cours with hi estrang older brother . bank-training-beating-mix martial arts-teacher-muscleman-combat-alcoholic-gym-exercise-pittsburgh pennsylvania drama-act warrior
744,Top Gun,Action-Drama,7.027,for lieuten pete 'maverick ' mitchel and hi friend and co-pilot nick 'goos ' bradshaw be accept into an elit train school for fighter pilot is a dream come true . but a tragedi as well as person demon will threaten pete 's dream of becom an ace pilot . loss of love one-lovesickness-fight pilot-self-discovery-pilot-di and death-train camp-air force-airplane-dangerous-battl assignment-u.s. navy-hostility-secret love-cowardliness-pilot school-bas on magazin newspap or articl action-drama top gun
1865,Pirates of the Caribbean: On Stranger Tides,Adventure-Action-Fantasy,6.5,captain jack sparrow cross path with a woman from hi past and he 's not sure if it 's love -- or if she 's a ruthless con artist who 's use him to find the fabl fountain of youth . when she forc him aboard the queen ann 's reveng the ship of the formid pirat blackbeard jack find himself on an unexpect adventur in which he doe n't know who to fear more : blackbeard or the woman from hi past . england-spain-sea-captain-mutiny-sword-prim minister-sailing-silver-ship-duke-mermaid-pirate-soldier-battle-swashbuckler-18th century-aftercreditsstinger-blackbeard-1750 adventure-action-fantasi pirat of the caribbean : on stranger tide
82702,How to Train Your Dragon 2,Fantasy-Action-Adventure-Animation-Comedy-Family,7.675,five year have pass sinc hiccup and toothless unit the dragon and vike of berk . now they spend their time chart unmap territori . dure one of their adventur the pair discov a secret cave that hous hundr of wild dragon -- and a mysteri dragon rider who turn out to be hiccup 's mother valka . hiccup and toothless then find themselv at the center of a battl to protect berk from a power-hungri warrior name drago . rescue-husband wife relationship-sacrifice-par child relationship-loss of love one-viking-death of father-sequel-dragon-death of husband-warrior-moth son relationship fantasy-action-adventure-animation-comedy-famili how to train your dragon 2
